Travis CI,"Berlin, Berlin (Headquarters)",https://travis-ci.com/,Select Technology Partner,"Travis CI is a hosted continuous integration platform that enables open source and private projects on GitHub to continuously monitor build quality, shipping code directly to production after a successful build. Travis CI helps their customers ship code to production faster and with confidence.",DevOps,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Travis%20CI&id=001E0000019F9EUIA0
Solinor Oy,"HELSINKI, Uusimaa (Headquarters)",https://solinor.fi,Select Consulting Partner,Digital Services are one of the most important ways to get in touch with your customers and the end users. We are your trusted partner in planning and doing those winning mobile and web services that people use and love every day.,Authorized Commercial Reseller,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Solinor%20Oy&id=001E0000019GtbsIAC
Telecom Italia Digital Solutions S.p.A. (Olivetti),"Ivrea, TO (Headquarters)",http://www.tidigitalsolutions.it,Select Consulting Partner,,Authorized Commercial Reseller,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Telecom%20Italia%20Digital%20Solutions%20S.p.A.%20(Olivetti)&id=001E000001AmTTnIAN
Rio IT Ltd,"Colchester, Essex (Headquarters)",http://www.rioit.co.uk,Select Consulting Partner,"At Rio IT, we understand that your IT capability has to be perfectly aligned with your business objectives. We come with no assumptions that anything we have done before is right for your business. * Take advantage of software development to speed up tasks * Proactive IT support to keep your business running * One company for all your IT needs from telephony to Office 365",Authorized Commercial Reseller,"AWS Certified Developer - Associate,AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Associate",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Rio%20IT%20Ltd&id=001E000001AntaLIAR
DynTek Services Inc.,"Newport Beach, California (Headquarters)",http://www.dyntek.com,Select Consulting Partner,,AWS Public Sector Partner: Government,"AWS Certified Solutions Architect - Associate,AWS Certified Solutions Architect - Professional",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=DynTek%20Services%20Inc.&id=001E000001Dj3gcIAB
DTS Corporation,"中央区, 東京都 (Headquarters)",http://www.dts.co.jp,Select Consulting Partner,1. システムインテグレーションサービス 2. 情報システムの開発および保守の受託、売買ならびに賃貸借 3. 情報システムに係わる電気工事、電気通信工事の設計および施工 4. 情報システムに係わる教育機器および教材の開発、売買ならびに賃貸借 5. 情報システムに係わる出版、編集、翻訳業務 6. コンピュータシステムおよびネットワークの導入、運営管理ならびに保守管理 7. コンピュータ等情報関連機器およびソフトウェアの製造および開発、売買ならびに賃貸借 8. インターネット等を利用した情報処理、情報提供、商取引ならびにこれらの仲介 9. マルチメディア関連のコンテンツ製作、売買ならびに賃貸借 10. 著作権、ノウハウ等の知的財産権の取得、利用方法の開発、使用許諾、管理および譲渡ならびにこれらの仲介 11. 労働者派遣事業,AWS Public Sector Partner: Government,"AWS Certified Solutions Architect - Associate,AWS Certified Solutions Architect - Professional",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=DTS%20Corporation&id=001E000001FeF5qIAF
Paladin Data Systems,"Poulsbo, Washington (Headquarters)",http://www.paladindata.com,Select Technology Partner,,"AWS Public Sector Partner: Government, Education",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Paladin%20Data%20Systems&id=001E000001FeYUWIA3
"Taplytics, Inc.","San Francisco, California (Headquarters)",http://www.taplytics.com,Select Technology Partner,Taplytics is a mobile optimization platform that enables teams to achieve their mobile goals by making real-time changes and creating powerful experiments with our dynamic A/B testing tool. Taplytics also powers contextually relevant and personalized push notifications.,Mobile,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Taplytics%2C%20Inc.&id=001E000001Fg6ZeIAJ
Tritus Technologies,"Gainesville, Virginia (Headquarters)",https://www.tritus.com,Select Consulting Partner,"Tritus Technologies Inc, is a certified SBA woman-owned small business. Founded in 2005, Tritus provides Information Assurance, Software Development, and Systems/Cloud Engineering across DoD and Intelligence Community financial and business information systems.",AWS Public Sector Partner: Government,"AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Tritus%20Technologies&id=001E000001GiDieIAF
EasyRedir,"Calgary, Alberta (Headquarters)",https://www.easyredir.com,Select Technology Partner,"EasyRedir provides URL redirection and link management for IT and marketing teams, startups, marketing/advertising agencies and others. Operating exclusively on AWS, our simple, fast and reliable service is leveraged by thousands of customers to redirect millions of URLs. We encourage you to contact us today to see how we can help you manage your URL redirection needs.","AWS Public Sector Partner: Government, Education, Nonprofit",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=EasyRedir&id=001E000001JDyR9IAL
NICE Systems,"Hoboken, New Jersey (Headquarters)",http://www.niceactimize.com/,Select Technology Partner,"NICE Actimize is the largest and broadest provider of financial crime, risk and compliance solutions for regional and global financial institutions, as well as government regulators. NICE CXone WFO provides a leading workforce optimization solution for contact/support centers through a series of applications that provide forecasting, scheduling, performance & quality management & coaching",Financial Services,"AWS Certified Solutions Architect - Associate,AWS Certified Sysops Administrator - Associate,AWS Certified Developer - Associate,AWS Certified Solutions Architect - Professional",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=NICE%20Systems&id=001E000001KcyUiIAJ
Forefront Analytics,"Melbourne, Victoria (Headquarters)",https://forefrontanalytics.com.au,Select Consulting Partner,"Forefront is a pioneer and leader in big data and advanced analytics in Australia, with a reputation creating innovative data solutions. Established 5 years ago to fill the data and analytics gap in the Australian business market, Forefront has developed proprietary expertise & unmatched delivery experience across AI/ML strategy, data migration, data engineering and advanced analytics.",Authorized Commercial Reseller,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Forefront%20Analytics&id=001E000001QKkTQIA1
PD Evidence LLC,"Harrisburg, Pennsylvania (Headquarters)",http://www.pdevidence.com,Select Technology Partner,,AWS Public Sector Partner: Government,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=PD%20Evidence%20LLC&id=001E000001TmqP8IAJ
Afrozaar,"Cape Town, Western Cape (Headquarters)",https://www.afrozaar.com,Select Consulting Partner,"Afrozaar is a cloud implementation company, helping businesses ‘go cloud’ and leverage the power and efficiency of highly available, auto-scaling and infinitely powerful infrastructure. Trusted with hundreds of EC2 servers, Elastic Beanstalk environments, RDS databases and Workspace cloud desktops under management; has clients in the media, news and retail industries with a proven track record",Authorized Commercial Reseller,"AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Afrozaar&id=001E000001TojKDIAZ
Calypso Technology,"San Francisco, California (Headquarters)",http://www.calypso.com,Select Technology Partner,,Financial Services,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Calypso%20Technology&id=001E000001URWBgIAP
Mambu,"Berlin, Berlin (Headquarters)",http://www.mambu.com,Select Technology Partner,"Mambu enables innovative banking providers to rapidly create, launch and service loan and deposit products through its agile, flexible and affordable cloud banking platform. An alternative to legacy core banking software, Mambu accelerates time to market for new consumer & SME banking products via various channels. Launched in 2011, the company works with more than 150 clients in 50+ countries.",Financial Services,"AWS Certified Sysops Administrator - Associate,AWS Certified Developer - Associate",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Mambu&id=001E000001USC3fIAH
Moven Enterprise,"New York, New York (Headquarters)",http://www.movenenterprise.com,Select Technology Partner,Moven is transforming the financial experience. We do this by bringing value to your customers in real-time and driving positive measurable business outcomes for your bank – a true win-win situation. Our desire is to work with firms around the globe to create a more sustainable future and motivate customers to change how they engage with their bank.,Financial Services,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Moven%20Enterprise&id=001E000001V8Wr8IAF
SFL Scientific,"Walpole, Massachusetts (Headquarters)",http://sflscientific.com,Select Consulting Partner,"SFL Scientific is a data science consulting and professional services firm. SFL Scientific’s capabilities include developing and implementing comprehensive data strategies, mining massive datasets, and using predictive analytics to uncover business value, close capability gaps, and streamline operations at scale. We design, prototype, integrate, and manage sophisticated AI systems.",Machine Learning,"AWS Certified Developer - Associate,AWS Certified Solutions Architect - Associate",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=SFL%20Scientific&id=001E000001dAGKNIA4
Redibex Information Technology,"Istanbul, Turkey (Headquarters)",http://www.redibex.com.tr,Select Consulting Partner,"Redibex provides its expertise on development, implementation and management of contemporary cutting edge technologies with more than 20 years of hands on experience. Redibex manages transformation processes with global standards such as improving, updating of technological infrastructures, cloud-based hosting, management services and determining the required vertical software needs.",Authorized Commercial Reseller,"AWS Certified Solutions Architect - Associate,AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Professional,AWS Certified DevOps Engineer - Professional",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Redibex%20Information%20Technology&id=001E000001dSWjnIAG
